,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2012-02-18 09:00:00,763.8699385702475,7456.860293968012,1095.7562826125377,9686.296072902565,4316.125997366991,5165.612401784206,6789.490915927072,57428.41413854766,3818.865982039029,860.0911826371226,25775.81636335128,7338.040602170728,42648.36681379433,29999.287177950726,2809.0617752254384,1686.561491265401,4400.121249030811,1326.1984718385138,28246.32414031456,1249.5541573553803,597.342993148995,787.1971722116102,483.9363786868045,857.4921944245025,11935.962238758715,8770.124172332764,15701.21057684107,4174.37242135833,6622.621397332122,4400.0101733054025,12493.578201294567,1237.919371533273,2864.510709686946,794.457498464253
2012-02-18 10:00:00,762.6843238621011,7444.079148394453,1108.6123126390207,9850.266799290124,4263.383215187263,5114.940973167167,6763.520267978089,59318.979570107644,3871.3825357419323,860.9834338970716,26161.14839821567,7406.115792057999,43709.908002701864,31693.55928691426,3028.062944039417,1706.6789283351877,4444.978542366635,1580.2833897512496,28200.26649941812,1237.9295239898684,621.319270123228,763.3488997260167,479.12026877962774,860.6773317160901,12149.24655588431,9025.864947688162,15979.29496651845,4372.078166723226,6513.753197373717,4328.93819805037,12798.932717843552,1256.0251221175097,2929.9243488611146,781.3243418011075
2012-02-18 11:00:00,753.3175116777818,7068.916002601257,1090.149908783459,9937.019156752463,4160.5354224676985,5179.264802842995,6799.656591122766,58144.22400565987,3842.2274149036366,848.9529547231339,25615.04130092069,7379.7652961153835,45177.9415839866,32489.16889582298,3029.747624101393,1688.4180796758878,4412.392929091009,1752.7894707983482,27194.70156455346,1219.4909238845125,643.3498052899381,738.5792692048618,470.1731027588206,877.5851368101976,12015.736053664315,9207.005152676351,16041.543107280786,4544.631611906039,6395.307813048524,4315.5609342293965,12841.398042312023,1228.5831487240978,2882.512679019718,778.3475776508064
2012-02-18 12:00:00,749.9694123164301,6886.6275012077585,1037.4628101125738,9724.156869047505,4038.8519899085613,5161.603531123656,6809.5058379016555,55929.654196493735,3806.282369217148,834.1243475458632,25378.30411869508,7401.666593198968,42363.96019558653,32879.32876254989,2693.833711578475,1604.9321811983198,4251.811637685504,1842.2455568426287,25286.974455626478,1191.5379204927103,630.100613546434,719.795001163794,468.18135712141844,1022.1663446853463,11822.32229301263,9192.675897608016,16132.066729562068,4489.015287219868,6242.501980146296,4251.2959060074645,12810.63611065383,1147.5998983867198,2808.8914294102324,766.9688197499543
2012-02-18 13:00:00,746.0590414943496,6730.743709712589,983.8092646014647,9484.84484020799,3876.9281747353575,4978.3298384674,6790.192908221606,54390.98882670454,3761.511310800646,818.9167960971015,24310.477463969637,7360.4356307422495,40080.73625123376,32028.53699228881,2592.005688544224,1526.3140263509215,4169.994797261352,1770.8515680539156,25120.884559087383,1170.958975832928,596.249268838642,747.3619532355672,466.14833488379486,1074.1939255105863,11589.366308362214,9065.532396719469,15580.639312796067,4288.092821714768,6152.517615561941,4282.270012289917,12716.894298305508,1054.8661258319407,2685.3397896280344,772.4649866416509
2012-02-18 14:00:00,738.1224044785513,6689.987133207648,953.2963755087816,9252.479148174478,3819.304181548092,4898.192004609175,6654.818304506913,53036.99289620553,3737.797710919398,815.0419348482466,23211.662822487422,7429.0875204250515,37829.891239685036,31622.26540212675,2813.186953807567,1483.3080094149773,4160.8253208277065,1686.6500050187024,24711.977944859656,1165.5092498517147,583.1682374476997,695.4515439079491,463.2396646678396,1024.0276811686963,11374.389785447787,8689.947735241401,15076.61634079991,4205.950019392067,6221.260713021961,4310.6891004418785,12608.28422103016,1054.4730315111606,2642.9982264255323,777.6205943854656
2012-02-18 15:00:00,734.7329434403325,6657.293596584615,965.4640192396371,9120.896733705484,3903.616258502921,4763.995362516698,6404.404196281941,52536.64237184787,3818.8667761807455,866.6305116346326,22297.235887185067,7916.797065269692,36637.01153424538,31379.08813731096,2928.5225784679915,1506.4989834722633,4215.666961265558,1632.7977359452118,24407.13625779505,1215.127174335686,591.2710685246884,808.1063223597787,464.70138175833273,911.3226361389214,11331.538350491172,8516.746481459515,15018.377787719355,4086.4550545014044,6483.71044657877,4383.5769631336925,12697.978674150352,1085.041827014778,2695.608370854465,790.8723460084036
2012-02-18 16:00:00,799.5591210066428,7296.36029985144,1104.7774169333893,9395.5165293164,4106.062370633049,4888.608863103365,6778.46011684538,54632.01086699318,4239.865492927762,928.113371854059,21790.252688294255,8287.75621665905,38340.1318566501,32377.584538292766,3480.8748060423845,1721.7492230544242,4487.5642891387415,1725.1940837812624,25571.659674202063,1339.7444957279565,593.9427872214297,806.600403612363,499.97276945000317,953.1428792434106,11733.66085168393,8715.965072868808,16259.93370339967,3974.2183194543045,7101.132777519709,4772.885472866506,13211.029018036994,1122.396059687077,2850.816818509018,860.2094531565173
2012-02-18 17:00:00,864.3172188158895,7222.754248077287,1277.9356129045068,9993.522145039307,4549.578854350988,5609.406028880993,7076.799929015673,58336.00795357021,4258.722766050313,899.5218105171812,22879.788997385458,8078.775894203876,44854.74325266433,36191.306780739935,3863.1375229725677,1989.9975466477376,4640.663774093882,1998.9623983320446,29984.617802960056,1326.2555946223856,628.3136194475695,792.4736905251897,533.6577919452682,980.0556997803283,12314.79131335995,8764.476734725684,16821.10714658097,4223.596494220825,7293.991340310903,4958.113960713416,12930.158783880135,1261.9753296231388,2917.943995659556,893.0456852646751
2012-02-18 18:00:00,867.5991290658711,6846.465716652835,1271.3264250903171,9681.097049723912,4583.442921381825,5408.045376715603,6794.171463643927,56434.198830828675,3858.629222409597,864.8149633338111,26138.434878639953,7677.751825349229,43574.641542300575,38445.18905668394,3688.1469986565835,1985.8030684977061,4615.584146661226,2310.7125198339436,30326.721264005966,1279.8478899467552,619.0577318252987,763.082633546961,536.3115595045756,971.3414602297491,12045.986416452179,8238.100430150982,16514.474939112457,5346.157656927892,7144.091301552162,4818.803288823581,12161.181986854153,1266.9364377557133,2836.5227088946745,868.3175844177092
2012-02-18 19:00:00,840.0835042925033,6311.901770712558,1222.9168931594897,9038.866411827148,4578.42543194188,5110.502449065267,6451.924745645502,52372.91333193072,3549.431142564538,858.3146051920158,27281.13190930608,7688.385255699553,41015.45411164533,36104.146609133546,3487.5704142790255,1913.0561616935197,4462.9004902039205,2109.2396437488496,28226.0029601203,1225.075211500101,607.2503399599418,773.1878236591806,521.1628109325987,929.4384261225657,11474.666539402508,7885.754462972469,15983.57142342352,5594.216147865916,6800.374370880971,4699.03286624879,11499.699864586782,1221.5134984204617,2764.1278434387004,846.9129915002379
2012-02-18 20:00:00,853.566206778095,5940.706505587073,1237.8448360818004,8663.29461449283,4407.026864349189,5138.757997653818,6154.137478154276,49720.66784317821,3341.5358095192933,830.1419239545486,27712.107756146976,8567.051337896177,40869.51276862619,33106.13098330799,3262.4008518817736,1927.0559074767664,4213.8201432199285,1899.5561166339867,26628.45450465112,1118.5509152366571,588.139753639135,704.650272553077,519.8676485012695,944.8489105313838,10929.900145628719,8197.243758887304,15158.196188362675,5480.199899648412,6398.114165838551,4690.185733094726,11375.573693669321,1127.4571113852128,2654.697044131669,844.5139685559304
2012-02-18 21:00:00,856.5313754121009,6380.070180317106,1192.524515190069,9210.130786660755,4563.36052188099,5318.998663919954,6007.808594701421,50252.5736516278,3185.447059911367,802.7960057150783,27480.08049324451,8745.78812727006,47713.444910858176,30900.082207658077,3275.8223289673797,1827.4215263670026,3941.455764510311,1812.1245336695092,24907.895762389395,1024.5128889210566,604.8835934920694,621.9738042098049,510.61154629097314,1034.6335806771115,10432.522329528218,8915.4799336594,14517.093510514567,5329.5731929493195,5973.386555327899,4770.455609440264,11766.89522782299,1063.3705504694879,2657.0458706925992,857.9937275816229
2012-02-18 22:00:00,866.410324676254,6018.605704323536,1080.2147549939334,9480.146710917881,4363.71274657156,5262.229769614895,5797.2972332356285,47250.104624776795,3007.645706881412,751.0490434443241,26505.126427681276,8513.671375802222,50025.43273387161,29145.310388223552,2842.1526808390313,1605.6453405770203,3733.0443364642592,1774.2171005874243,22909.259522148786,945.7489542673499,570.7174653993566,513.4955828857197,507.99010872225966,1077.0169414147465,9746.156672285499,9673.257477397667,13519.968429410372,5101.464446321006,5658.034106601408,4682.68765147344,12229.969408866691,973.2607984772786,2563.238167209052,842.2723302917614
2012-02-18 23:00:00,811.0582128414292,5697.327817644932,959.3405467756204,8926.576155879586,3930.560502564486,5343.363814225334,5456.053020292447,43727.531593401174,2824.279382183964,706.2438373524552,24219.79014440713,8145.1022416161795,47533.57676733723,27416.359792018815,2363.8546594834706,1390.3488094543586,3481.8315162633257,1918.7366682853674,20337.530959720367,897.5165063070654,567.6506608425698,471.0837362133391,478.2386519397876,1014.5967358727315,8916.835950094175,9757.064708838014,12558.902537466702,4705.526452443324,5492.708395794074,4644.929645543412,12197.242837689657,872.3725189903066,2524.9475329616325,835.8785549638766
2012-02-19 00:00:00,732.0018122022664,5259.412325343657,823.2855759357147,7992.230461799518,3577.2402781273413,5294.713891954463,5346.649253626278,40366.48757090331,2601.528728578862,711.1677055975711,21731.462709731964,7640.781666033907,45352.142074459014,26144.768777524077,2512.336007522656,1228.3450263489156,3324.7314810143544,1585.4672536028752,19055.173778986664,882.7066350325592,518.6709004590082,531.1608694386978,428.1082152058322,908.4819278092198,7722.766108653015,8879.826919623974,11871.950765386597,4210.210312810899,5389.217715238007,4332.963027079801,11979.135115651188,885.966865512192,2377.8746505451245,782.318055205568
2012-02-19 01:00:00,662.5095650754319,5078.6091483946075,765.3036488781262,7506.219219659937,3318.2295092535037,5232.045976764502,5301.629688859492,38860.5959853972,2490.0756233966927,675.5943646799323,19820.41684294268,7208.762037627452,41969.96500700024,24876.242642522528,2029.9676288257106,1125.6623709258633,3115.773428085209,1334.8015922863904,16502.08026185615,855.5829398969097,437.9709309110732,499.2558282198779,397.2700298052434,819.6471537052762,7203.395824624522,8440.019584223719,11348.069161337393,3787.2535842054094,5320.96094114657,3936.4066236064277,11709.574518553629,816.3370589496678,2260.6395559210214,712.8012150585816
2012-02-19 02:00:00,610.2835709697264,4806.549071179868,748.4829916688807,6904.362530778725,2979.448236397331,5047.839764099686,5067.1328373468505,38386.57142280766,2396.7630897510767,625.8573800851858,18430.397743576264,6477.0853929408895,36473.22390158073,23260.107950409772,1342.2050824364655,1088.379524480291,2982.7435028081427,1024.3122441269663,14261.205796990582,839.7093959833444,378.96159370148155,463.394721874777,379.31736170145956,742.0337471101027,6719.238730462936,7691.2051239039565,10835.16813228451,3503.623654424848,5269.964292290515,3710.3982188230966,11233.321855012717,762.5037619766628,2215.81504047582,674.3349684574065
2012-02-19 03:00:00,541.2564990391014,4495.600693061334,658.9219079480273,6411.987036252489,2678.8467057589123,4790.636852456057,4785.7876679890815,38032.93056849134,2294.209084470639,605.6910486820393,16807.61268696109,5691.095761246202,30550.73227330814,21358.836046999564,816.9509406394968,980.3799025909275,2931.5347174206604,751.3994757367964,11886.113918113773,840.893902320187,349.1041224757727,504.315355960748,357.7404799444382,662.2149739727257,6213.813092341199,5967.58141194621,10302.016815843137,3162.8213131596895,5305.34520156945,3376.8857294085865,10107.109397481934,706.9801304928874,2104.9517669547763,617.3939928608968
2012-02-19 04:00:00,464.88128338682685,4301.259976518169,579.4500842149652,6199.318716975338,2832.21875509468,4414.603592934293,4532.813699607674,37014.107828162814,2294.8688958968232,624.6804581517865,15076.427213090215,5596.17984582653,26056.463052667343,17983.737284696606,706.0116324073902,971.7526731523093,3019.458506992528,383.75901231189437,11702.613541327966,883.9009767573274,330.48759820321874,474.7735623443179,326.883093151062,588.2832089050712,6024.878671626302,3818.567075113506,10233.91364417512,2853.8116553847376,5383.591484687875,3107.0303670286476,8495.011420544572,701.3920037356135,2006.873011513575,570.0686985730665
2012-02-19 05:00:00,506.7368734676142,4334.013992049626,569.6798401171966,6273.588169839215,2909.35680615729,3999.094194641922,4590.574805665692,35525.12066675054,2433.4155271923946,668.0107756286177,14960.192284276753,5731.571756117588,25583.92661858396,15881.839385633726,925.0510392187548,980.5924387423399,3184.1269041620917,185.83389290544824,12394.747637340908,932.9452588597478,277.79512595521936,518.0476601347331,351.3585239953494,616.515101853828,6178.681705061336,3449.4514866373847,10137.967538422075,2648.202260523516,5517.890099655204,3234.145157610432,8415.515545417904,755.6410885118705,2050.255608477044,593.0807035533147
2012-02-19 06:00:00,612.2621059313516,4982.821423162357,619.9967163073793,6314.914763039411,3211.936148396361,3959.8225428542273,4819.1540455775685,37271.231943627805,2668.6704736951133,737.6045456067047,16018.847113446616,5906.710067869468,27777.386502049303,16515.498145115278,1263.6175384824587,1044.713246023091,3496.516397427079,138.60243700896626,13811.075026371402,1025.8247710198088,323.79691025700976,611.2659400927068,400.5364239270727,663.4497059304267,6765.499135249874,4382.1004388279325,10679.91088679185,2608.8398446911547,5810.021550132308,3568.2770365314636,9047.786357722973,857.2433975082535,2181.1514704986394,651.7150431057903
2012-02-19 07:00:00,727.4216482664331,5604.562144029774,801.6580763611632,6642.167322653415,3651.988037554646,4028.854274092633,5328.29222533026,41232.347053980986,2996.5294760444394,820.3287342365483,16586.116709105358,6403.882831400706,32012.9909548653,17751.208690155778,1696.0656402070308,1310.9878867604702,3805.8938452570296,278.07892788605136,17003.31677870769,1123.5418417601998,329.60100682361406,663.8863892664759,454.4314837611421,819.1051603400605,7590.4581967782615,5276.039195056377,11650.040688077734,2607.523972599221,5954.662759111959,3949.6287356107323,9913.912379758955,1016.6902015818205,2376.0947090814607,718.6410756772443
2012-02-19 08:00:00,822.8419949678153,6228.134962566935,953.3432171784307,7386.143540456489,3955.568605984433,4370.991541496059,5962.616829319771,45748.662799229016,3193.559539241697,867.0846493162113,18728.43178277215,6817.248373522908,35138.37546015308,21336.785319813265,2237.027180670259,1528.8759732431322,4068.4048582041437,464.57632298655767,20479.31022273813,1185.6638597233762,397.1197117489529,746.7030809298027,499.3754321739733,886.4046460053974,8583.83598387676,6493.763063747245,12640.104183588326,3078.5574641891008,5948.0281493352095,4202.17152671651,10863.08483567202,1150.4202306151437,2637.3815713990207,762.9055426975852
2012-02-19 09:00:00,862.1497961050796,6640.3190382688135,1061.4254290385122,7989.783343419915,4007.0538917906897,4569.885458003277,6435.8819215645035,48901.38997375481,3315.593018034214,887.9945482119234,21102.18541695175,7105.92778544286,36752.103979562926,25758.76248085717,2602.7950140795438,1680.522703874417,4214.975881689752,843.0329119619491,22480.085726590398,1215.9867921883865,434.48201023542026,768.608077644131,516.3244521731509,945.4680184101967,9241.230739038121,7131.3103287569065,13407.049771742935,3557.6933612871962,5875.047596652894,4408.076991819246,11609.124526812158,1209.2649208762714,2774.758782367777,798.9985429178817
2012-02-19 10:00:00,888.9023555834854,6739.426427833082,1114.6059963614548,8173.648819676615,3984.9954053240795,4875.805408065508,6371.778814518281,51013.86302996497,3394.4061438250947,900.9309775894171,22145.843846373886,7248.750617916412,38328.49645256948,28424.1958654733,2838.301508809071,1757.616287845684,4265.7305415388655,1172.2979622873713,23845.318647446817,1225.1035293989878,480.0249127698203,775.0297368833941,526.4943303771447,971.7762513294012,9584.961653106064,7459.286874718506,13747.649407331459,3988.719738322967,5843.560668756216,4466.294388530257,12111.192425777988,1230.6840551775795,2809.3613338583364,808.7131333329808
2012-02-19 11:00:00,907.7543846172382,6365.294779780314,1090.3899171982348,8550.343015590763,3832.6202662174737,5140.858930315739,6464.873959037031,49248.26286621625,3406.4572796262205,896.7201758906027,21929.539856636307,7170.177080507744,39994.4816962118,30136.233831751815,2657.4902460770268,1728.157180941661,4182.026082423082,1387.1570664505905,24323.026887440414,1221.5334788319217,483.9235220851929,781.4198681780985,532.5404093494255,985.9586106607085,9922.486447959147,7464.811329137932,13988.36434147281,4168.386939353208,5809.059632124057,4390.685991058172,12176.716180945563,1158.4201807266477,2689.1446705771345,794.5586693899096
2012-02-19 12:00:00,909.9897615025696,6148.973066295987,1005.6902418576196,8584.737090198321,3702.9163556834214,4981.065484021292,6478.958153765652,46528.87078740117,3366.7885494901993,887.8596911242081,22195.70504137088,7101.0733157298555,36336.20117105152,31420.415389201728,2192.4138604229474,1597.6159940863613,4050.450843385271,1587.2743675603438,22677.605793448674,1208.5694712951147,450.60307787253066,772.5908179609728,533.5421947289519,985.3681500562889,9800.364242582556,7570.740170688347,14137.288937382085,4160.836123209619,5755.2343157354835,4331.965503444241,12054.836555498256,1099.435370097495,2595.530573862441,784.1395711132164
2012-02-19 13:00:00,910.0078866479013,5924.098867849598,922.1604164526996,8082.829391277357,3575.0873007977725,4716.794314267337,6322.701879677595,45482.683128895005,3282.0482752713087,883.4347080127058,22004.012159084374,6978.368885826216,33758.4884750131,30913.853389305685,2123.8430956814923,1474.9567742000343,4010.6320959157206,1557.292250370115,21825.45555442945,1202.36023280472,417.7942388130972,769.6628281670085,533.5093843627609,974.3938965626505,9540.927479617494,7702.582335294848,13850.739824997168,3816.8325297947376,5690.649757883937,4251.938161321807,11960.179885770482,1056.676797491374,2493.981260152815,769.90180943588
2012-02-19 14:00:00,914.3564383725495,5894.793930029703,870.0572386946702,7628.020788518203,3503.5439874656486,4585.805239161742,6296.059491210999,44749.23898688943,3236.431943862353,879.7684686989281,20728.774964054246,6921.079608925991,31614.22570850002,30438.663125177052,2329.64944101075,1400.704210218122,3991.485207927314,1441.2168777010645,21515.63227490775,1205.9523996708251,415.1181691479534,795.1868987777042,536.6065441957126,969.5047367743016,9276.010666190923,7711.351868525617,13418.137084661741,3728.667130599135,5736.522416991938,4195.59758029716,11904.096739697528,1011.6929358273342,2491.5912333420792,760.0320332187669
2012-02-19 15:00:00,900.5561159791201,5956.750525314608,858.847018555378,7497.587542387673,3641.3586917136963,4686.02522027656,6076.065469939391,44618.40891705262,3332.9554967399026,923.9214977703123,19628.760919749086,7207.466349667013,30582.1573537614,30518.380635707712,2393.697587352578,1391.025520135211,4047.3909687978994,1371.7011622957516,21320.719896943036,1270.362229162907,407.5347972998461,815.5360866302744,532.0845469674597,982.5781595707281,9281.869212489539,7549.466022754883,13411.930727055216,3537.6597176256155,6041.7297738270845,4243.353582014421,12013.466469695357,1023.419743081001,2534.064468391499,768.9367313260534
2012-02-19 16:00:00,941.0422902958264,6601.025420427573,978.8218413478756,7622.115623045517,4012.0696971133475,4913.047876165259,6358.652211587789,47321.56273542815,3857.071557379255,988.8725243132455,19103.1581154558,7556.269417687954,32685.931548468674,31602.5073256367,3095.130513765774,1578.6469160730949,4346.320601488202,1374.5739076908203,22494.0599769803,1393.3033014912162,433.25484617970335,884.7200227841486,554.3734414981641,1083.0754281118172,9973.13803043699,7763.038703161255,14738.4944530339,3410.8000125143953,6648.310414254669,4465.721569922083,12915.076930687244,1093.48620668846,2727.1806142755613,808.6999022219499
2012-02-19 17:00:00,963.2961685679277,6782.14048035979,1118.2609870403041,8524.59825837955,4670.717146817179,5521.151106080498,6807.360367195908,52585.62460729812,4222.2373234455645,979.9489624572518,20492.789226909204,7471.315643473784,41516.680962098595,35333.34160662272,3556.4873198692803,1797.0836214210049,4536.4086386786585,1598.2481091578516,26382.134613569746,1403.1630230691114,472.73171206243336,875.8271955991208,566.0733169420942,1128.3930888994364,11239.841380408805,8160.2225436430235,15419.902814194935,3665.117226056462,6883.48420114752,4722.676298239367,13259.732270521647,1222.1046691547213,2814.2876993959685,854.3489522817518
2012-02-19 18:00:00,953.3821272201403,6542.094573942033,1147.126306941088,8695.458480641979,4783.490318521927,5471.987356671663,6664.690562734366,52428.64540393596,3960.3244229683905,949.4436258193323,24207.322302997596,7243.700679280507,42908.31426993051,37917.627563510585,3561.2123928722385,1845.4477766489083,4575.340252255475,1951.8524109361445,27261.294709644244,1355.3824861974572,485.11672307984674,857.8945677460704,561.7357219595591,1131.9923794383012,11281.668205337426,7940.923744593485,15660.962780849486,4926.900847758448,6749.172756235098,4769.453263849641,12944.815660975708,1224.348861077819,2794.8279113303333,862.7513235310952
2012-02-19 19:00:00,945.0385515990772,6104.052530087616,1138.6439697818537,8472.907995808597,4710.840828503784,5183.301945536723,6423.742855174496,50280.893744367815,3660.0409504698264,922.2705969314657,26194.74343453406,7150.931264527442,41571.32703340543,36159.143413800455,3581.441976628046,1830.9208453965625,4487.632478182298,1835.2501905929307,26892.679104885246,1283.9809568799035,476.9362731078783,772.0338550247027,556.5815117389332,1082.8168682817354,10933.638541237917,7917.930838100778,15164.540946347124,5209.353216783358,6526.517447805771,4832.422858020554,12534.006640875326,1170.4995519541847,2777.4828768788157,873.791500570741
2012-02-19 20:00:00,955.1746777922785,5825.4075861945485,1171.6573107452602,8160.297773384476,4528.341783178118,5140.587247173107,6235.208612599159,49618.06726123414,3468.61392060888,872.690377366531,27230.099114931792,8057.247802616081,41789.18446321287,33946.72514799879,3340.215902650791,1867.3283463383377,4213.375964889381,1707.303475712959,26191.915362873504,1157.8330610738326,457.3690153187281,721.4562404194411,555.2497469391676,1089.3378556418193,10484.630743765983,8385.683978266266,14466.066826085953,5201.836531574985,6145.570627978212,4762.674500565583,12445.459898277768,1114.374347982221,2701.4078114898925,860.2716877553378
2012-02-19 21:00:00,919.5325379348708,6228.063694613025,1143.1828821913202,8609.203553346691,4569.274161206295,5391.157234730028,6268.726802035295,51551.87082784691,3237.253339683687,815.2010380553729,27238.522078657785,8277.92070069501,48578.731792267754,31475.460907555156,3254.0584220073597,1787.8793923873402,3924.827965256487,1617.4014792775756,24619.937484647497,1031.994166822946,500.1864277711689,636.674700147646,528.9247116347021,1089.210537247342,10011.13539401298,9228.10767162102,13831.473931104418,5197.6412044935905,5746.507774843697,4783.126207245437,12692.68441568426,1067.6628591918452,2670.2046118653952,862.6668079146262
2012-02-19 22:00:00,887.2311030729237,5944.667583782033,1010.4143967538331,8800.184481523327,4241.830896402293,5248.625569721208,6068.089402211712,49023.797013024174,2998.9329266832815,767.3789876063886,25663.59359535553,8054.005567940499,50786.810439789886,29281.554135135964,2821.0404832630866,1534.100020045955,3685.3583493686183,1537.163968861049,22066.254505254743,948.8368007216906,500.2602724344255,498.74680044445216,507.22385292605827,1055.9081204447657,9102.347715945098,10075.131155965475,12902.854209337627,5058.001175399111,5483.079536979897,4620.314217144955,12980.349720404862,989.6071048905671,2549.683243524897,833.1922887907183
2012-02-19 23:00:00,790.8407679511657,5738.573544079979,865.3091275566671,8368.602344262707,3723.183686137827,5361.239734050007,5943.569626222549,46277.96389063149,2814.081936643371,725.402928501397,23116.655080087505,7673.580947724275,49395.49601901509,26403.152831184445,2318.4394846195105,1292.8077789536226,3390.1520302337203,1641.570327393739,19561.3498333652,889.7638464663812,458.4123354036958,524.1251539645604,455.2826693192029,962.1678325832902,8388.94492047271,10512.359995776358,12060.919945266061,4559.10907772903,5281.745131680691,4522.3365864672205,13129.239942564382,925.5322345226756,2554.2792807383767,815.4469004260586
2012-02-20 00:00:00,733.3312151973771,5384.320032705898,785.6776463830586,7744.822530342872,3546.043597366256,5271.846989821001,5933.316338199019,43758.107539758064,2684.9488210992636,730.6851807694634,19895.58663824907,7422.18580889871,45704.26811783835,28158.85034971909,2528.4859266784965,1154.33382795126,3261.6395911989207,1771.8352535122058,17149.35016201139,863.1968664118526,425.2905792282655,490.3125308855872,414.91285175384945,873.0115873476077,7727.456241749323,9737.678019521809,11440.992860052766,4153.730432888278,5229.751977707633,4341.414760998265,12247.292742253067,857.0007356221778,2398.4044724696882,791.8180129350119
2012-02-20 01:00:00,658.888965562792,5231.850151869972,780.0077105343294,7305.648103262582,3317.9544328455245,5262.606978657574,5845.260973172693,42713.584496652205,2616.0888206316768,708.7919936709859,18484.00701766745,7073.27152847821,43507.31636173118,27463.96891480238,2217.8512900309543,1133.510194103482,3087.159650178103,1499.5070496546878,15644.997789531742,849.8948725839713,412.3285440049998,460.82922796459366,379.1135654542661,783.6160581079532,7372.487849288561,9607.99533284886,11033.968432309266,3737.627916925514,5176.787425871295,4074.505807896774,12244.312357805655,805.3777291243363,2298.116902123012,745.0968780840532
2012-02-20 02:00:00,610.496239380542,5015.950519638158,743.3485742184247,6926.57758819473,3056.9911124099367,5127.586436924223,5603.704583567548,42889.1625452463,2606.8560786698517,678.9666924505211,17508.09836406618,6599.626979139605,39505.21884752978,26451.64485725706,1645.1353722572571,1073.3816838232724,3003.1233161423925,1320.5936731850252,14395.310849681257,842.6653097454856,366.6609757604516,506.7006354570883,358.7390868880261,732.5304841212858,7143.048305063057,9139.020242124658,10796.342501230252,3522.040117611726,5197.97126330515,3768.508007739083,12045.013755637825,767.1613068059687,2234.0200372769887,692.661525213561
2012-02-20 03:00:00,560.1650212932188,5096.064799336966,686.1523904401192,6622.463911154367,2779.758757209259,4871.997908668864,5416.241995873431,43284.82056773927,2587.0682757878276,660.1999149192595,16259.674733250687,5890.736566383255,34466.016073039245,25226.432421140016,1086.7273261569262,1007.9359734508275,3084.882129306117,1172.2465003081174,12762.175898241394,870.7754385276255,339.57559093805486,491.57102774607233,342.1354245909693,676.5551824150288,6857.852871995541,7535.327773932671,10605.027211991614,3274.468769382537,5308.334758198274,3493.091546778964,11079.017075464892,726.2172898976069,2191.0595223696137,648.63694063717
2012-02-20 04:00:00,526.9723679910625,5625.19394821081,642.0419264907713,6596.828468601971,2899.309935697791,4909.95482220386,5482.551155772746,45054.13192492282,2781.620749530059,766.3117367507392,14928.839441980395,6543.653854576,30280.361404312338,22944.8984759413,1391.8446424412214,1010.5182394560088,3476.306160400858,957.5228138546472,12421.426480929344,1093.6892132070448,315.4598548734059,640.8463788683758,336.67162070578655,642.5690464387915,6757.1312206237,4977.83330075073,10957.964095949923,3011.154538837851,5881.607402933125,3340.0257269904887,9644.849511629674,727.5235854165308,2180.6287649995866,628.7540911545703
2012-02-20 05:00:00,584.1753872029715,6708.556001526276,798.3744785777391,7402.220061210166,3484.2310800119203,5124.746517049675,6421.9780916881355,51621.18055063034,3464.390730444724,899.5438934937936,17465.35175103655,7084.343120226317,33902.24486660127,22000.37659508177,2258.720862763372,1254.2044101379743,4225.999532905866,764.0251813975565,17140.913332485794,1255.0317502261998,341.1553549680027,754.7501811377672,369.150581610779,713.8190146918824,8045.877852691076,5432.627792426341,12942.27502877354,2824.82242813308,6654.351494991461,3838.998306950319,11229.996757970986,1048.4244446139514,2502.485107663325,719.4676852667304
2012-02-20 06:00:00,711.4360553838453,7525.093945146584,1005.7534970952446,8218.201741945433,4097.3251712507445,5590.5593285184505,6857.0647911004135,57799.836711861746,4241.413246927731,991.0057454060935,22833.38998057312,7299.325228316514,38326.585497703476,27500.864088460992,2927.209559690599,1548.5709253261643,4575.682079616767,997.9771271348131,23603.434104749587,1392.528573414993,421.3709587557564,828.0626280556223,431.54291525692764,776.7215242799191,10053.286894522618,7576.0132524555775,14889.433652332666,3003.1774142306085,7149.498947017897,4444.1639351632875,13217.891944224682,1255.1670399601267,2721.820622180856,825.6121807254096
2012-02-20 07:00:00,813.5086314964344,8042.527621313453,1169.5792432296194,8697.488512765833,4467.908054444657,5929.285506722043,7210.5049587412595,61539.90508663094,4450.71520023605,1043.45503114442,26713.416021317695,7569.813609205348,41643.88702398212,34378.95509535234,3584.641332430327,1793.175416419803,4688.0050156161,1630.323843772674,30807.78159988403,1456.737069028387,484.55970815085357,872.1597327888828,479.8463810172401,894.211466162436,11426.929999437354,8490.98974448605,16360.892491164055,3393.875188925575,7383.377331148426,4633.630644617648,13860.560641631055,1331.7642687549908,2843.0431696992023,857.5703475921588
