siec,unit,geo\time	2022M04 	2022M03 	2022M02 	2022M01 	2021M12 	2021M11 	2021M10 	2021M09 	2021M08 	2021M07 	2021M06 	2021M05 	2021M04 	2021M03 	2021M02 	2021M01 	2020M12 	2020M11 	2020M10 	2020M09 	2020M08 	2020M07 	2020M06 	2020M05 	2020M04 	2020M03 	2020M02 	2020M01 	2019M12 	2019M11 	2019M10 	2019M09 	2019M08 	2019M07 	2019M06 	2019M05 	2019M04 	2019M03 	2019M02 	2019M01 	2018M12 	2018M11 	2018M10 	2018M09 	2018M08 	2018M07 	2018M06 	2018M05 	2018M04 	2018M03 	2018M02 	2018M01 	2017M12 	2017M11 	2017M10 	2017M09 	2017M08 	2017M07 	2017M06 	2017M05 	2017M04 	2017M03 	2017M02 	2017M01 	2016M12 	2016M11 	2016M10 	2016M09 	2016M08 	2016M07 	2016M06 	2016M05 	2016M04 	2016M03 	2016M02 	2016M01 
N9000,GWH,EU27_2020	: 	: 	54558.472 	63434.609 	60975.829 	58343.482 	59174.960 	56330.217 	57197.726 	56470.315 	52175.547 	52825.951 	53857.054 	61916.856 	58454.832 	67819.636 	63756.935 	57594.713 	54062.687 	47228.581 	47818.149 	47107.770 	43761.922 	47708.989 	51423.394 	59573.952 	60438.615 	67941.123 	64157.122 	58502.144 	58866.899 	55712.386 	57087.617 	57815.879 	55091.071 	57638.573 	60482.113 	66641.384 	64817.905 	71725.161 	68594.684 	59653.906 	58685.715 	54998.569 	54712.413 	57800.192 	54243.712 	54440.750 	56833.822 	66815.716 	65460.396 	72599.657 	70079.866 	59648.397 	56384.179 	56427.638 	57794.317 	55015.852 	53211.111 	55974.535 	59132.499 	64711.788 	61460.529 	72223.997 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N9000,GWH,FI	2261.000 	2196.000 	1881.000 	2084.000 	2080.000 	2013.000 	2073.000 	1567.000 	1918.665 	2024.675 e	1564.645 	1499.241 	1860.010 	2081.614 	1879.944 	2081.685 	1864.000 	2001.000 	1792.196 	1621.459 	1658.636 	2029.226 	1796.137 	1615.169 	1926.773 	2031.198 	1948.033 	2083.557 	2083.000 	2013.000 	2072.000 	1567.000 	1861.000 	2047.000 	1772.000 	1505.000 	1983.000 	2072.000 	1879.000 	2071.000 	2073.000 	1994.000 	1808.000 	1595.000 	1697.000 	1906.000 	1487.000 	1511.000 	1815.000 	2060.000 	1872.000 	2072.000 	2066.000 	1998.000 	1838.000 	1751.000 	1723.000 	1620.000 	1334.000 	1518.000 	1802.000 	2065.000 	1859.000 	2001.000 	1961.000 	1985.000 	1950.000 	1606.000 	1702.000 	1987.000 	1693.000 	1504.000 	1839.000 	2060.000 	1928.000 	2064.000 
N9000,GWH,FR	: 	26857.003 	29577.651 	35220.283 	31503.128 	30370.793 	30658.264 	29001.324 	29010.950 	28449.338 	27716.162 	27574.674 	27209.135 	31695.350 	30337.834 	37176.882 	34432.460 	31565.645 	28271.643 	21739.674 	22876.543 	22499.437 	21334.969 	24714.653 	26823.538 	30624.870 	33178.555 	37352.414 	32985.835 	29133.652 	29162.929 	27533.449 	27721.146 	29195.023 	28560.686 	31668.783 	31756.651 	35497.692 	36089.935 	40157.967 	38882.473 	32649.684 	31609.437 	30096.983 	27290.979 	29954.126 	28621.712 	30580.158 	30591.938 	35677.025 	36408.421 	40790.318 	37383.412 	30334.993 	28054.176 	29346.122 	28585.542 	28159.857 	26884.246 	30136.774 	31752.185 	34272.603 	33689.410 	40491.575 	36652.000 	31143.000 	29017.000 	26481.000 	27111.000 	28340.000 	28641.000 	29440.000 	31051.000 	37170.000 	37316.000 	41581.000 
N9000,GWH,GE	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N9000,GWH,HR	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,HU	: 	: 	958.182 	1448.339 	1159.882 	1044.549 	1240.309 	1204.164 	1196.535 	1297.504 	1346.650 	1098.615 	1382.892 	1415.245 	1290.345 	1442.948 	1309.836 	1164.675 	1435.018 	1332.361 	990.869 	1338.231 	1114.153 	1286.204 	1382.796 	1362.109 	1019.960 	1445.458 	1438.704 	1385.203 	1421.158 	1170.319 	1272.494 	1391.212 	1201.985 	1249.802 	1338.146 	1084.021 	1012.920 	1445.771 	1356.074 	1096.232 	1289.799 	1351.792 	1208.603 	1386.006 	1036.696 	1048.333 	1377.765 	1171.973 	1214.918 	1316.471 	1424.142 	1043.671 	1408.330 	1118.566 	1024.851 	1307.188 	1336.804 	1400.512 	1379.014 	1396.975 	966.618 	1407.587 	1118.000 	1033.000 	1256.000 	1334.000 	1086.000 	1362.000 	1134.000 	1289.000 	1368.000 	1428.000 	1338.000 	1411.000 
N9000,GWH,IE	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,IS	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N9000,GWH,IT	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,LT	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,LU	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,LV	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,MD	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N9000,GWH,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 p	0.000 	0.000 	0.000 	0.000 
N9000,GWH,MK	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,MT	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,NL	: 	: 	325.838 	360.879 	358.345 	346.200 	314.272 	339.127 	350.425 	328.660 	0.000 	209.691 	332.665 	359.731 	321.089 	357.827 	357.369 	301.352 	354.238 	337.204 	346.303 	303.985 	156.318 	311.150 	347.050 	359.589 	329.871 	360.683 	360.242 	347.521 	354.233 e	336.721 	317.578 	308.644 	31.514 	329.488 	347.101 	359.383 	247.090 	360.784 	360.000 	347.000 	334.000 	175.371 	40.000 e	348.000 e	222.000 e	94.000 e	342.000 e	362.000 e	327.000 e	362.000 e	362.000 e	348.000 	334.000 e	342.000 e	336.000 e	174.000 e	0.000 e	0.000 e	277.000 d	358.000 e	328.000 	363.000 e	362.000 	349.000 	343.000 	338.000 	350.000 	343.000 	343.000 	135.000 	340.000 	363.000 	340.000 	364.000 
N9000,GWH,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,PL	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,PT	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,RO	: 	958.000 	868.000 	963.000 	952.000 	932.000 	921.000 	907.000 	926.000 	849.000 	695.000 	607.000 	929.000 	953.000 	859.000 	847.000 	969.000 	938.000 	967.000 	912.000 	812.000 	461.000 	754.000 	962.000 	935.000 	970.000 	908.000 	969.000 	971.000 	917.000 	935.000 	785.000 	910.000 	910.000 	777.000 	487.000 	913.000 	944.000 	853.000 	945.000 	945.000 	914.000 	944.000 	838.000 	913.000 	919.000 	842.000 	491.000 	923.000 	900.000 	862.000 	952.000 	910.000 	929.000 	962.000 	914.000 	893.000 	888.000 	875.000 	487.000 	937.000 	966.000 	863.000 	937.000 	956.000 	864.000 	958.000 	912.000 	937.000 	936.000 	510.000 	563.000 	929.000 	959.000 	890.000 	954.000 
N9000,GWH,RS	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,SE	: 	5108.000 	4336.000 	4947.000 	4995.710 	4930.550 	4355.090 	3710.900 	3206.130 	3454.520 	3024.890 	3764.000 	4917.530 	5026.560 	4625.080 	4981.280 	4527.395 	3589.947 	3911.263 	3148.721 	2563.189 	3656.050 	2890.384 	3397.559 	3952.561 	5181.181 	4684.014 	5760.135 	5754.943 	5584.912 	5457.288 	4350.772 	4930.087 	5036.108 	5771.389 	4929.872 	5210.828 	5759.525 	5497.410 	6050.460 	6221.957 	5510.170 	5863.220 	4088.174 	4618.198 	5403.109 	5343.273 	4843.884 	5558.537 	6364.865 	5781.784 	6203.984 	6378.396 	5748.026 	4174.702 	3124.016 	3656.138 	4291.117 	4455.131 	5674.072 	6149.511 	6554.576 	6116.000 	6690.437 	6259.000 	5291.000 	4973.000 	4801.000 	4557.000 	4482.000 	2869.000 	4245.000 	5490.000 	6022.000 	5517.000 	6036.000 
N9000,GWH,SI	: 	: 	464.308 	511.132 	515.427 	497.720 	507.912 	486.414 	501.676 	501.751 	491.433 	417.151 	0.348 	514.646 	467.199 	516.967 	488.023 	500.699 	517.285 	494.236 	506.027 	508.584 	496.253 	513.795 	496.735 	517.587 	483.359 	518.261 	514.396 	494.299 	21.458 	488.098 	502.455 	503.686 	493.765 	515.904 	500.027 	516.859 	467.434 	514.602 	517.606 	499.793 	511.252 	494.918 	498.216 	497.765 	494.888 	473.142 	0.376 	516.728 	467.488 	517.734 	516.231 	500.040 	516.536 	493.551 	494.787 	501.005 	487.255 	513.033 	472.754 	516.508 	441.967 	514.159 	517.000 	383.000 	0.000 	486.000 	506.000 	505.000 	496.000 	516.000 	501.000 	518.000 	485.000 	517.000 
N9000,GWH,SK	: 	1330.000 	1200.000 	1375.000 	1373.000 	1318.000 	1210.000 	1162.000 	1337.000 	1233.000 	1059.000 	1109.000 	1028.000 	1181.000 	1226.000 	1362.000 	1360.000 	1307.000 	1129.000 	1019.000 	1208.000 	1164.000 	1009.000 	1126.000 	1111.000 	1255.000 	1255.000 	1346.000 	1342.000 	1293.000 	1289.000 	1153.000 	1289.000 	1087.000 	938.000 	1204.000 	1046.000 	1231.000 	1195.000 	1339.000 	1326.000 	1252.000 	977.000 	966.000 	1260.000 	1135.000 	944.000 	1002.000 	1109.000 	1322.000 	1193.000 	1321.000 	1313.000 	1283.000 	1090.000 	1236.000 	1238.000 	1280.000 	963.000 	973.000 	962.000 	1243.000 	1198.000 	1319.000 	1329.000 	1281.000 	1090.000 	1236.000 	1288.000 	1281.000 	740.000 	769.000 	963.000 	1261.000 	1214.000 	1323.000 
N9000,GWH,TR	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
N9000,GWH,UA	: 	: 	: 	9001.900 	9176.900 	7846.000 	7237.700 	6670.700 	6839.800 	6429.100 	6205.100 	6794.100 	7203.500 	7904.100 	6748.400 	7151.000 	6954.200 	6220.300 	6256.600 	5635.800 	5942.100 	5804.500 	5034.900 	5466.700 	6322.500 	7559.200 	7199.800 	7806.400 	8319.900 	7596.800 	6523.500 	6020.300 	5822.300 	6066.600 	5737.800 	6630.500 	6720.600 	7616.100 	7857.700 	8090.600 	8061.000 	7954.200 	7499.700 	6766.400 	7489.800 	6593.400 	6597.400 	5893.500 	5559.700 	7490.600 	7254.100 	7238.100 	7705.100 	7095.100 	6610.400 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N9000,GWH,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4418.859 	3242.318 	2976.960 	3709.315 	3161.991 	3967.124 	3653.253 	3257.167 	3817.752 	4829.337 	4724.096 	4658.090 	4804.236 	4498.382 	4139.790 	3708.124 	3048.893 	4396.399 	4423.333 	4070.716 	4138.371 	4421.661 	4762.849 	4284.260 	4161.848 	5065.141 	5431.692 	5169.181 	5161.311 	4964.193 	4979.119 	5171.739 	4908.772 	5037.648 	4861.706 	4853.208 	5442.724 	5433.007 	5732.695 	5340.002 	5757.301 	5545.828 	4894.133 	5395.481 	5278.298 	5037.648 	5827.000 	5760.000 	5555.000 	5612.000 	5712.000 	5804.000 	5243.000 	5050.000 	4837.000 	5121.000 	5090.000 	5537.000 
O4000XBIO,GWH,AL	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
O4000XBIO,GWH,AT	: 	57.989 	49.953 	55.110 	61.855 	61.706 	48.451 	50.197 	49.686 	48.528 	38.170 	49.824 	31.087 	47.679 	41.548 	45.876 	48.197 	46.134 	52.621 	48.580 	51.075 	54.329 	43.026 	35.750 	30.278 	51.918 	50.925 	49.929 	42.403 	44.888 	51.026 	31.706 	52.527 	50.561 	45.440 	52.316 	52.987 	39.914 	49.674 	56.607 	60.506 	52.431 	31.150 	26.526 	54.481 	57.115 	45.368 	55.006 	49.856 	41.608 	57.705 	58.399 	52.869 	43.817 	55.163 	54.901 	58.870 	52.742 	43.399 	26.084 	31.127 	44.949 	101.345 	159.696 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
O4000XBIO,GWH,BA	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
O4000XBIO,GWH,BE	: 	: 	0.716 	2.687 	0.986 	1.134 	0.721 	0.989 	0.719 	0.705 	1.195 	0.834 	1.227 	0.889 	0.929 	1.275 	2.184 	0.916 	1.337 	1.262 	0.823 	0.784 	0.815 	0.814 	0.692 	0.475 	0.766 	0.782 	1.079 	0.898 	0.617 	0.627 	0.841 	0.626 	0.523 	0.404 	0.601 	0.576 	1.013 	2.100 	15.668 	3.452 	1.549 	1.120 	0.922 	0.967 	2.882 	6.131 	6.402 	3.825 	5.301 	8.475 	10.752 	4.502 	4.114 	2.301 	2.453 	2.082 	2.457 	3.024 	3.228 	5.960 	7.252 	9.668 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
O4000XBIO,GWH,BG	: 	: 	27.703 	34.596 	39.082 	17.612 	18.482 	23.832 	16.575 	14.762 	23.376 	22.229 	16.610 	24.724 	17.338 	14.318 	9.096 	14.767 	20.198 	22.217 	22.735 	22.327 	9.139 	10.979 	19.261 	22.620 	21.102 	19.076 	20.421 	17.906 	21.782 	22.503 	25.069 	29.326 	23.374 	20.564 	27.491 	11.601 	13.670 	16.979 	15.804 	13.633 	18.471 	19.180 	22.786 	18.744 	15.342 	16.927 	12.038 	12.104 	10.052 	17.877 	18.830 	12.385 	19.554 	20.288 	25.260 	24.343 	21.302 	20.503 	16.365 	12.034 	13.078 	20.793 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
O4000XBIO,GWH,CY	: 	: 	329.323 	409.281 	349.568 	280.936 	312.536 	381.808 	522.930 	512.663 	336.223 	277.056 	238.890 	279.371 	285.877 	339.028 	342.300 	302.295 	335.787 	442.001 	451.452 	453.917 	294.929 	259.210 	205.292 	278.603 	347.506 	380.762 	335.155 	288.496 	340.366 	417.142 	497.307 	488.977 	402.711 	317.924 	276.769 	312.247 	320.291 	394.092 	341.417 	301.184 	348.045 	417.596 	476.920 	491.796 	388.002 	352.563 	280.453 	286.038 	301.271 	358.755 	339.985 	293.581 	325.696 	414.527 	476.959 	522.324 	363.165 	304.552 	265.986 	302.476 	331.729 	391.698 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
