siec,plant_tec,unit,geo\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
RA120,CAP_NET_ELC,MW,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,BG	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 	149.000 
RA120,CAP_NET_ELC,MW,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,DE	1134.000 	1129.000 	1129.000 	1178.000 	1187.000 	1156.000 	1156.000 	1156.000 	1156.000 	1156.000 	1155.000 	1057.000 	1060.000 	1054.000 	1076.000 	1076.000 	977.000 	865.000 	744.000 	730.000 	745.000 	745.000 	727.000 	727.000 	742.000 	724.000 	740.000 	732.000 	732.000 	723.000 	672.000 
RA120,CAP_NET_ELC,MW,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,EA19	21811.527 	22145.152 	22134.710 	22161.842 	21824.546 	20870.651 	20561.459 	20402.669 	20402.248 	20063.731 	19825.047 	19483.047 	19281.047 	18957.130 	18978.130 	18537.160 	18081.630 	17703.630 	17725.630 	17713.630 	17731.630 	17335.630 	17221.630 	16807.630 	16824.630 	16819.630 	16811.630 	16572.990 	16572.990 	16559.990 	16484.990 
RA120,CAP_NET_ELC,MW,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,EL	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	699.000 	615.000 	615.000 	315.000 	315.000 	315.000 	315.000 	315.000 	315.000 	315.000 	315.000 
RA120,CAP_NET_ELC,MW,ES	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	3081.630 	2867.990 	2867.990 	2867.990 	2867.990 
RA120,CAP_NET_ELC,MW,EU27_2020	22990.042 	23322.749 	23301.674 	23339.481 	22895.846 	21955.951 	21632.759 	21477.669 	21208.248 	20869.731 	20631.047 	20289.047 	20087.047 	19763.130 	19784.130 	19340.160 	18852.630 	18476.630 	18477.630 	18492.630 	18467.630 	18071.630 	17957.630 	17451.630 	17468.630 	17456.630 	17440.630 	17201.990 	17201.990 	17188.990 	17113.990 
RA120,CAP_NET_ELC,MW,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,FR	5149.595 	5494.233 	5418.798 	5417.930 	5406.826 	5408.631 	5457.202 	5458.722 	5461.301 	5462.184 	5461.000 	5391.000 	5390.000 	5522.000 	5521.000 	5521.000 	5504.000 	5502.000 	5646.000 	5648.000 	5651.000 	5310.000 	5225.000 	5225.000 	5228.000 	5242.000 	5242.000 	5242.000 	5242.000 	5238.000 	5164.000 
RA120,CAP_NET_ELC,MW,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,CAP_NET_ELC,MW,HR	275.400 	275.400 	275.400 	281.400 	281.300 	281.300 	281.300 	281.000 	281.000 	281.000 	281.000 	281.000 	281.000 	281.000 	281.000 	281.000 	281.000 	281.000 	279.000 	279.000 	279.000 	279.000 	279.000 	279.000 	279.000 	272.000 	264.000 	264.000 	264.000 	264.000 	264.000 
RA120,CAP_NET_ELC,MW,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,IT	3311.602 	3303.609 	3376.602 	3376.602 	3325.000 	3610.000 	3610.000 	3598.000 	3598.000 	3587.000 	3587.000 	3587.000 	3587.000 	3587.000 	3587.000 	3146.000 	2998.000 	3001.000 	3001.000 	3001.000 	3001.000 	3030.000 	3019.000 	2905.000 	2904.000 	2904.000 	2904.000 	2904.000 	2904.000 	2904.000 	2954.000 
RA120,CAP_NET_ELC,MW,LI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,CAP_NET_ELC,MW,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,CAP_NET_ELC,MW,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA120,CAP_NET_ELC,MW,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,NO	1446.700 	1410.000 	1410.000 	1530.000 	1536.000 	1433.000 	1351.000 	1351.000 	1351.000 	1351.000 	1326.000 	1351.000 	1351.000 	1310.000 	1327.000 	1327.000 	1309.000 	1042.000 	1309.000 	1360.000 	1360.000 	663.000 	663.000 	672.000 	672.000 	673.000 	1067.000 	1067.000 	1067.000 	1067.000 	1067.000 
RA120,CAP_NET_ELC,MW,PL	375.950 	375.950 	375.950 	375.950 	376.000 	376.000 	376.000 	376.000 	376.000 	376.000 	376.000 	376.000 	376.000 	376.000 	376.000 	373.000 	341.000 	343.000 	324.000 	351.000 	308.000 	308.000 	308.000 	216.000 	216.000 	216.000 	216.000 	216.000 	216.000 	216.000 	216.000 
RA120,CAP_NET_ELC,MW,PT	2764.400 	2764.400 	2764.400 	2764.400 	2501.700 	1722.000 	1347.000 	1298.100 	1298.100 	1044.700 	1048.900 	1048.900 	1048.900 	1048.900 	1048.900 	1048.900 	857.000 	617.000 	617.000 	617.000 	617.000 	617.000 	617.000 	617.000 	617.000 	617.000 	593.000 	593.000 	593.000 	593.000 	593.000 
RA120,CAP_NET_ELC,MW,RO	279.165 	278.247 	267.614 	272.289 	265.000 	279.000 	265.000 	269.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,RS	129.000 	129.000 	129.000 	129.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,SE	99.000 	99.000 	99.000 	99.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,TR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA120,CAP_NET_ELC,MW,UK	: 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 	300.000 
RA120,CAP_NET_ELC,MW,XK	0.000 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA130,CAP_NET_ELC,MW,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA130,CAP_NET_ELC,MW,BE	1310.000 	1310.000 	1310.000 	1310.000 	1310.000 	1310.000 	1310.000 	1310.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1310.000 	1310.000 	1310.000 	1310.000 	1310.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 	1307.000 
RA130,CAP_NET_ELC,MW,BG	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	864.000 	432.000 	432.000 	432.000 	432.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,CZ	1171.500 	1171.500 	1171.500 	1172.000 	1172.000 	1172.000 	1172.000 	1172.000 	1147.000 	1147.000 	1147.000 	1147.000 	1147.000 	1147.000 	1147.000 	1147.000 	1145.000 	1145.000 	1145.000 	1145.000 	1145.000 	1145.000 	1145.000 	1145.000 	1146.000 	491.000 	491.000 	491.000 	491.000 	491.000 	491.000 
RA130,CAP_NET_ELC,MW,DE	5354.000 	5355.000 	5355.000 	5493.000 	5578.000 	5666.000 	5654.000 	5650.000 	5650.000 	5811.000 	5811.000 	5898.000 	5641.000 	5696.000 	5649.000 	5648.000 	4918.000 	4331.000 	4652.000 	4562.000 	4654.000 	4654.000 	4545.000 	4545.000 	4635.000 	4528.000 	4628.000 	4576.000 	4576.000 	4516.000 	4200.000 
RA130,CAP_NET_ELC,MW,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,EA19	19107.440 	19108.480 	19108.480 	19246.480 	19373.100 	19461.060 	19449.060 	19304.060 	18423.110 	18292.110 	18292.450 	18491.450 	18234.450 	18282.450 	18235.450 	18234.450 	17507.450 	16922.450 	17299.450 	17227.450 	17117.450 	17156.450 	17020.450 	16830.450 	16910.450 	16806.450 	16172.450 	15930.450 	15684.450 	14997.450 	14376.450 
RA130,CAP_NET_ELC,MW,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,ES	3331.400 	3331.400 	3331.400 	3331.400 	3331.400 	3331.400 	3331.400 	3331.400 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 	2453.450 
RA130,CAP_NET_ELC,MW,EU27_2020	22657.440 	22658.480 	22658.480 	22796.980 	23013.100 	23094.060 	23082.060 	22937.060 	22031.110 	21900.110 	21909.450 	22108.450 	21736.450 	21744.450 	21688.450 	21694.450 	20965.450 	20382.450 	20719.450 	20647.450 	20511.450 	20550.450 	20054.450 	19864.450 	20281.450 	19522.450 	18456.450 	18214.450 	17968.450 	17156.450 	16499.450 
RA130,CAP_NET_ELC,MW,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,FR	1727.660 	1727.700 	1727.700 	1727.700 	1727.700 	1727.660 	1727.660 	1807.660 	1807.660 	1807.660 	1808.000 	1808.000 	1808.000 	1801.000 	1801.000 	1801.000 	1801.000 	1801.000 	1857.000 	1857.000 	1857.000 	1858.000 	1847.000 	1847.000 	1847.000 	1847.000 	1847.000 	1847.000 	1849.000 	1849.000 	1792.000 
RA130,CAP_NET_ELC,MW,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA130,CAP_NET_ELC,MW,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,IE	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	0.000 	0.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	292.000 	290.000 	290.000 	290.000 	290.000 	290.000 	290.000 	290.000 
RA130,CAP_NET_ELC,MW,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,IT	3940.380 	3940.380 	3940.380 	3940.380 	3982.000 	3982.000 	3982.000 	3957.000 	3957.000 	3957.000 	3957.000 	3957.000 	3957.000 	3957.000 	3957.000 	3957.000 	3957.000 	3956.000 	3956.000 	3977.000 	3956.000 	3997.000 	3981.000 	3981.000 	3973.000 	3976.000 	3977.000 	3977.000 	3729.000 	3482.000 	3234.000 
RA130,CAP_NET_ELC,MW,LI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA130,CAP_NET_ELC,MW,LT	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	760.000 	570.000 	570.000 	570.000 	570.000 	380.000 	380.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,LU	1296.000 	1296.000 	1296.000 	1296.000 	1296.000 	1296.000 	1296.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 	1100.000 
RA130,CAP_NET_ELC,MW,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA130,CAP_NET_ELC,MW,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RA130,CAP_NET_ELC,MW,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,PL	1423.000 	1423.000 	1423.000 	1423.000 	1413.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1406.000 	1366.000 	1366.000 	1366.000 	1366.000 	1366.000 	1366.000 	1366.000 	1366.000 	1366.000 	1366.000 	1366.000 	1241.000 	1205.000 
RA130,CAP_NET_ELC,MW,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,RO	91.500 	91.500 	91.500 	91.500 	92.000 	92.000 	92.000 	92.000 	92.000 	92.000 	92.000 	92.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,RS	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	614.000 	0.000 	0.000 	0.000 	0.000 	0.000 
RA130,CAP_NET_ELC,MW,SE	0.000 	0.000 	0.000 	0.000 	99.000 	99.000 	99.000 	99.000 	99.000 	99.000 	108.000 	108.000 	85.000 	45.000 	36.000 	43.000 	43.000 	45.000 	45.000 	45.000 	19.000 	19.000 	91.000 	91.000 	427.000 	427.000 	427.000 	427.000 	427.000 	427.000 	427.000 
RA130,CAP_NET_ELC,MW,SI	180.000 	180.000 	180.000 	180.000 	180.000 	180.000 	180.000 	180.000 	180.000 	180.000 	180.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
