var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
sfcWind,IT,2010,corr_rolling_mean_full_year,14.0,0.3025771018133854,2919,0.477530150680132,2919,0.22081481573708178,2919,2.282355093796888,0.34681022233598235,2.4887001821178902,0.3726107380545237,2.5695489195285064,0.2919244543577559
sfcWind,IT,2010,corr_rolling_mean_full_year,30.0,0.4544949944469773,2919,0.7024295476514855,2919,0.2902198378005628,2919,2.2853136611837677,0.30387102494882196,2.505318650014561,0.30688223792171815,2.5735061124478116,0.2456247244402192
sfcWind,CH,2010,corr_raw_full_year,,0.14749705503592322,2919,0.09574138140721608,2919,0.32516189672059553,2919,,,,,,
sfcWind,CH,2010,corr_rolling_mean_full_year,2.0,0.17646670208322313,2919,0.15531496841115497,2919,0.4240996089709544,2919,1.6036977113365445,0.4038485821799174,1.8888037466380119,0.5761173804004036,1.7711076072556802,0.5586803783723977
sfcWind,CH,2010,corr_rolling_mean_full_year,5.0,0.23454146602995296,2919,0.23728186957548658,2919,0.5044321967470627,2919,1.6063115216492547,0.30210967714044645,1.8897173554503204,0.5212437770003487,1.7738676397176574,0.4850203070265327
sfcWind,CH,2010,corr_rolling_mean_full_year,7.0,0.26634075902344745,2919,0.2422925112218156,2919,0.5471275359611335,2919,1.6068291266305064,0.26848188073622087,1.891262650191836,0.5019513158956649,1.7749585937272077,0.4574310805869867
sfcWind,CH,2010,corr_rolling_mean_full_year,14.0,0.360178115391126,2919,0.2675186131481813,2919,0.6713605868318566,2919,1.6052371947626978,0.2113786263787628,1.8936991085870538,0.4645506147137788,1.7805110717968282,0.4072819539374385
sfcWind,CH,2010,corr_rolling_mean_full_year,30.0,0.48146964405558185,2919,0.41548366088269695,2919,0.7875212262006819,2919,1.59570153492126,0.16097230108780602,1.8974614235624332,0.42906880916636286,1.7913149764819296,0.37075832049674845
sfcWind,FR,2010,corr_raw_full_year,,0.09779044055163211,2919,0.11751991549005192,2919,0.12241727608917355,2919,,,,,,
sfcWind,FR,2010,corr_rolling_mean_full_year,2.0,0.06370627581326059,2919,0.12073442718292687,2919,0.09157515351013953,2919,3.2066117165909973,0.8451532673753243,3.496628102855672,1.0022144932179835,3.212038794481788,0.886863953829567
sfcWind,FR,2010,corr_rolling_mean_full_year,5.0,0.16287151593142388,2919,0.2338019239947784,2919,0.18241683107241152,2919,3.2094191198099664,0.6570551306849874,3.4954552977345443,0.8298742668006134,3.220911057728247,0.7419621476655667
sfcWind,FR,2010,corr_rolling_mean_full_year,7.0,0.21699031066819338,2919,0.26743666578531533,2919,0.23021635300801302,2919,3.209926548785176,0.591368770678892,3.4978193407040434,0.7775374640145148,3.224637812643248,0.7012519162624573
