var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
tas,CH,2010,corr_rolling_mean_full_year,7.0,0.8517003241854842,2920,0.849067450507498,2920,0.8583052514291821,2920,277.6711410363311,7.969332519497945,275.93982416479105,6.507994116924513,275.3142242640416,7.430373148066967
tas,CH,2010,corr_rolling_mean_full_year,14.0,0.9009260470856117,2920,0.90199334159015,2920,0.8980389432085887,2920,277.6431179922136,7.793142887276888,275.93396124920565,6.338337515564713,275.37085467874454,7.181503161303988
tas,CH,2010,corr_rolling_mean_full_year,30.0,0.9517172075379711,2920,0.9439196585953642,2920,0.9420809094307887,2920,277.6143764117469,7.619816279164658,275.86858634602214,6.17716496018768,275.4983488774553,6.7929360224741115
tas,FR,2010,corr_raw_full_year,,0.7758265740411057,2920,0.8050541640985384,2920,0.7745931633558627,2920,,,,,,
tas,FR,2010,corr_rolling_mean_full_year,2.0,0.7812010195692712,2920,0.808662021984237,2920,0.7751536978250245,2920,283.56624970719554,7.127815485729086,282.6640500357181,5.250349947943652,282.5859894424953,6.352614658385561
tas,FR,2010,corr_rolling_mean_full_year,5.0,0.8244912826775832,2920,0.8431667962416657,2920,0.8171582074651736,2920,283.5569714694149,7.001417503280316,282.6672285002889,5.104487578266432,282.58304003065666,6.2292644015529826
tas,FR,2010,corr_rolling_mean_full_year,7.0,0.8457989540910592,2920,0.8623822675745293,2920,0.8371316604743254,2920,283.55707049661714,6.928757657517927,282.6711179083321,5.034321991778853,282.5843815496099,6.172963668489934
tas,FR,2010,corr_rolling_mean_full_year,14.0,0.8927432959970275,2920,0.9132097612133411,2920,0.8835487937789761,2920,283.53847897740394,6.774144047432727,282.6710241373087,4.880591035155676,282.61966232134273,5.988652750055155
tas,FR,2010,corr_rolling_mean_full_year,30.0,0.9464711448643234,2920,0.9561598153535734,2920,0.9389939625331221,2920,283.5011059135144,6.633271557504822,282.6167430610301,4.73063573614322,282.7237848322145,5.683467559719644
tas,ES,2010,corr_raw_full_year,,0.8780405854195836,2920,0.8569769349774591,2920,0.8366576900095393,2920,,,,,,
tas,ES,2010,corr_rolling_mean_full_year,2.0,0.883886607626559,2920,0.8605955308119063,2920,0.8350591129010606,2920,286.751777777705,6.997320221557737,284.08263523605007,6.063849530303289,284.1168687392634,6.832311175354255
tas,ES,2010,corr_rolling_mean_full_year,5.0,0.9171582125473158,2920,0.8937892475786842,2920,0.8706603105429108,2920,286.7472061045338,6.886117081810998,284.07428199900795,5.939308345700235,284.1101870701682,6.712869402945887
tas,ES,2010,corr_rolling_mean_full_year,7.0,0.9349044414513056,2920,0.9129821424224215,2920,0.8900327082634812,2920,286.75315767164886,6.814765369113627,284.0691022479682,5.876162968036624,284.108330853829,6.653049678719931
tas,ES,2010,corr_rolling_mean_full_year,14.0,0.9672840353623966,2920,0.9569102529813048,2920,0.9351876981714844,2920,286.7599505211452,6.651965154107235,284.0521309451435,5.748488782408416,284.1236501293362,6.489606715296852
