country,year,total residential space,electricity residential space,total services space,electricity services space
HR,2002,0.10591872139891184,0.03530624046630395,0.08098001584267395,0.02699333861422465
HR,2003,0.25244980319716825,0.08414993439905609,0.16781379869935767,0.05593793289978589
HR,2004,0.11436059981129268,0.03812019993709756,0.09347717478208516,0.031159058260695052
HR,2005,0.15081061627966555,0.050270205426555185,0.10204699647740757,0.03401566549246919
HR,2006,0.23806078560006835,0.07935359520002279,0.12695235220217835,0.04231745073405945
HR,2007,0.31013408981132046,0.10337802993710682,0.14760599746975933,0.04920199915658644
HR,2008,0.3286942466485414,0.10956474888284713,0.1535811815322366,0.0511937271774122
HR,2009,0.3233335595665762,0.10777785318885874,0.15613155318578237,0.05204385106192746
HR,2010,0.4103961111111109,0.13679870370370364,0.16433369094404449,0.05477789698134816
HR,2011,0.5259713888888892,0.17532379629629638,0.18117744377856404,0.06039248125952135
HR,2012,0.5414336111111114,0.18047787037037047,0.2642852695805617,0.08809508986018723
HR,2013,0.4340202777777774,0.1446734259259258,0.1756611220172461,0.05855370733908203
HR,2014,0.3367469444444444,0.11224898148148148,0.14333790433769666,0.04777930144589889
HR,2015,0.5165663888888896,0.17218879629629655,0.23261180327814104,0.07753726775938034
HR,2016,0.42653222222222303,0.14217740740740767,0.1566475865110022,0.05221586217033406
HR,2017,0.5070077777777784,0.1690025925925928,0.22032967603033154,0.07344322534344384
HR,2018,0.5164997222222233,0.17216657407407443,0.16313788416254976,0.05437929472084992
HR,2019,0.5168494444444439,0.17228314814814796,0.19435828579155462,0.06478609526385154
HR,2020,0.5061058333333344,0.16870194444444478,0.15012373936924478,0.050041246456414924
HR,2021,0.5492052777777784,0.18306842592592612,0.1974257111059094,0.06580857036863647
HU,2000,0.003873223182016875,0.001291074394005625,0.1744763810845263,0.058158793694842094
HU,2001,0.005006486771512698,0.001668828923837566,0.1601682935636589,0.0533894311878863
HU,2002,0.00893560993736788,0.0029785366457892935,0.17344192125727056,0.057813973752423524
HU,2003,0.01736097457145346,0.00578699152381782,0.2016709101123684,0.0672236367041228
HU,2004,0.010903199977050233,0.0036343999923500775,0.16504175286441886,0.05501391762147295
HU,2005,0.013567176042243943,0.004522392014081314,0.16648602569851426,0.05549534189950475
HU,2006,0.024558959885026613,0.008186319961675537,0.1892449814471543,0.06308166048238477
HU,2007,0.03875947148742545,0.012919823829141816,0.21079259834700767,0.07026419944900256
HU,2008,0.027863228098013074,0.009287742699337692,0.17973245886475037,0.059910819621583455
HU,2009,0.03265825490714076,0.010886084969046922,0.18730388416862537,0.062434628056208454
HU,2010,0.043348041143218365,0.014449347047739454,0.20141557738275037,0.06713852579425013
HU,2011,0.0460611115092798,0.0153537038364266,0.19873971252119993,0.06624657084039998
HU,2012,0.09407859896396778,0.03135953298798926,0.2549509923570308,0.08498366411901026
HU,2013,0.0637178501707899,0.021239283390263302,0.2081742966637023,0.0693914322212341
HU,2014,0.04643300379473033,0.015477667931576776,0.18730740707249854,0.062435802357499515
HU,2015,0.07526805555555548,0.025089351851851825,0.2688375577139761,0.08961251923799203
HU,2016,0.07602111111111107,0.025340370370370357,0.1874744233829689,0.062491474460989634
HU,2017,0.08698888888888885,0.028996296296296284,0.2228829512311946,0.07429431707706487
HU,2018,0.11640805555555549,0.03880268518518516,0.2150724216004355,0.07169080720014516
HU,2019,0.15816694444444426,0.05272231481481476,0.23337982331403562,0.07779327443801187
HU,2020,0.08786611111111108,0.029288703703703692,0.19100699707676047,0.06366899902558683
HU,2021,0.23464388888888868,0.07821462962962956,0.24039989592219294,0.08013329864073097
IE,2000,0.0011996295987096591,0.0003998765329032197,0.05605798566585063,0.01868599522195021
IE,2001,0.0011089602499305563,0.00036965341664351874,0.05965235452347216,0.01988411817449072
IE,2002,0.0012787476211695717,0.0004262492070565239,0.06490901028091914,0.02163633676030638
IE,2003,0.0013126352684848476,0.00043754508949494917,0.06765672443959055,0.022552241479863514
IE,2004,0.0013829725040036388,0.0004609908346678796,0.07122354785274022,0.023741182617580073
IE,2005,0.0014603399059711474,0.00048677996865704917,0.07570316170692763,0.025234387235642544
IE,2006,0.0017989285533971282,0.0005996428511323761,0.0826971379853982,0.0275657126617994
IE,2007,0.002092071244253151,0.0006973570814177171,0.08796719042143271,0.029322396807144237
IE,2008,0.0023411393862396933,0.0007803797954132311,0.08859870706140799,0.029532902353802664
IE,2009,0.0024924032755644075,0.0008308010918548025,0.09004835697608927,0.03001611899202976
IE,2010,0.0027712347121670567,0.0009237449040556856,0.09189592599432185,0.030631975331440617
IE,2011,0.002734297355235538,0.0009114324517451793,0.09102487119117833,0.030341623730392776
IE,2012,0.00306326271699055,0.0010210875723301834,0.09171400330717068,0.03057133443572356
IE,2013,0.002842592761509836,0.0009475309205032788,0.09060465988282954,0.030201553294276512
IE,2014,0.0030902100491332195,0.0010300700163777398,0.0929955355954669,0.030998511865155634
IE,2015,0.002961460668133505,0.0009871535560445016,0.09052545162516674,0.030175150541722248
IE,2016,0.002920433877111239,0.0009734779590370797,0.09233785249053443,0.030779284163511476
IE,2017,0.0028159007442970967,0.0009386335814323656,0.09290707329927422,0.030969024433091408
IE,2018,0.0027432151558920473,0.0009144050519640157,0.09492596712203777,0.031641989040679254
IE,2019,0.002773348522678123,0.0009244495075593743,0.09873858873088963,0.03291286291029654
IE,2020,0.0028262736932403677,0.0009420912310801225,0.094519657550465,0.03150655251682167
IE,2021,0.0026764726078100866,0.0008921575359366955,0.0950071142172027,0.0316690380724009
IT,2000,0.7832591832667016,0.26108639442223386,1.7334643238531722,0.5778214412843907
IT,2001,0.9757512130867063,0.32525040436223546,1.9670472920354338,0.655682430678478
IT,2002,0.8382145455592733,0.2794048485197578,1.8045236970082732,0.6015078990027577
IT,2003,2.7175208846944607,0.9058402948981535,4.249190118926814,1.416396706308938
IT,2004,1.1416287318687757,0.3805429106229252,1.974711825998649,0.658237275332883
IT,2005,1.2044098265175534,0.4014699421725178,1.9997761763597501,0.6665920587865833
IT,2006,1.6357366838880907,0.5452455612960302,2.472932012593173,0.8243106708643909
IT,2007,1.603747957102592,0.5345826523675307,2.3965422698559875,0.7988474232853292
IT,2008,2.125263352636489,0.7084211175454963,2.8422489583937245,0.9474163194645748
IT,2009,2.3174051638214905,0.7724683879404969,3.068916715535802,1.022972238511934
IT,2010,1.8592302547027055,0.6197434182342352,2.5994208018931837,0.8664736006310613
IT,2011,2.1116941975590735,0.7038980658530245,2.899388681783141,0.9664628939277137
IT,2012,3.4458137738966035,1.1486045912988678,4.6292377724884055,1.5430792574961352
IT,2013,2.089265252634755,0.6964217508782516,2.746888197060973,0.9156293990203244
IT,2014,1.536906329908721,0.5123021099695736,2.3710462966626724,0.7903487655542242
IT,2015,3.1518269444444433,1.0506089814814812,4.1635696497920085,1.3878565499306694
IT,2016,2.1883000000000026,0.7294333333333342,2.613427881668627,0.8711426272228757
IT,2017,3.2319930555555523,1.0773310185185174,3.9013926935964514,1.300464231198817
IT,2018,2.4889919444444466,0.8296639814814822,2.9164276355034535,0.9721425451678178
IT,2019,3.0662361111111074,1.0220787037037025,3.821339164982289,1.2737797216607631
IT,2020,2.3970019444444377,0.7990006481481459,2.727508821794763,0.909169607264921
IT,2021,2.9085252777777693,0.9695084259259231,3.3394025335643525,1.113134177854784
LT,2000,1.3273423547133396e-05,4.424474515711132e-06,0.013553053146071968,0.004517684382023989
LT,2001,1.6091843631025988e-05,5.363947877008663e-06,0.014960852582133609,0.004986950860711203
LT,2002,2.194649884765835e-05,7.315499615886117e-06,0.01708428404382816,0.00569476134794272
LT,2003,3.714498122947344e-05,1.238166040982448e-05,0.016234794954657066,0.0054115983182190215
LT,2004,6.630590503835644e-05,2.2101968346118813e-05,0.017127881530163445,0.005709293843387815
LT,2005,0.00011990314619039369,3.99677153967979e-05,0.018184288311566175,0.0060614294371887254
LT,2006,0.000296326320625598,9.877544020853266e-05,0.021276136117844974,0.007092045372614992
LT,2007,0.0003036579030728327,0.00010121930102427756,0.02093290938362236,0.006977636461207453
LT,2008,0.0003836858058441535,0.00012789526861471784,0.021554543936866,0.007184847978955334
LT,2009,0.00048573973936595047,0.00016191324645531681,0.02250583679554474,0.007501945598514913
LT,2010,0.0015211503896110901,0.0005070501298703634,0.029118142260251664,0.009706047420083888
LT,2011,0.0006544045682341817,0.00021813485607806058,0.023408751214462255,0.007802917071487419
LT,2012,0.0011056787955129037,0.00036855959850430126,0.025604826718353537,0.00853494223945118
LT,2013,0.0008217169629572826,0.0002739056543190942,0.0238726707065449,0.007957556902181634
LT,2014,0.0013522785267492809,0.00045075950891642697,0.026559520748223604,0.008853173582741201
LT,2015,0.0011476772300329848,0.0003825590766776616,0.02572842074257691,0.008576140247525637
LT,2016,0.0009936891157861628,0.00033122970526205427,0.024516877394055035,0.008172292464685012
LT,2017,0.0009840789138628049,0.00032802630462093496,0.024245614785589745,0.008081871595196582
LT,2018,0.0013346566443478867,0.00044488554811596224,0.025971349051787877,0.00865711635059596
LT,2019,0.0011654316093888599,0.00038847720312962,0.025601121496116017,0.008533707165372006
LT,2020,0.00101731614092194,0.00033910538030731334,0.02505955555232418,0.00835318518410806
LT,2021,0.002048597453444033,0.0006828658178146776,0.02988400260016765,0.009961334200055884
LU,2000,0.007182486742995398,0.002394162247665133,0.013499181603672748,0.004499727201224249
LU,2001,0.007443104903885464,0.0024810349679618214,0.016219301118782736,0.005406433706260912
LU,2002,0.008184423197846366,0.0027281410659487884,0.019610690697676843,0.0065368968992256145
LU,2003,0.01792945171476354,0.00597648390492118,0.02729453394822758,0.009098177982742527
LU,2004,0.0071685493715297486,0.002389516457176583,0.023312860019798123,0.0077709533399327076
LU,2005,0.008552977677886694,0.002850992559295565,0.028120873365153436,0.009373624455051145
LU,2006,0.015203367433845686,0.005067789144615228,0.0362959870712282,0.012098662357076066
LU,2007,0.008663559640468632,0.0028878532134895443,0.034150020514712616,0.011383340171570873
LU,2008,0.008838404577654032,0.0029461348592180105,0.03684918483211641,0.01228306161070547
LU,2009,0.009491712925737701,0.0031639043085792337,0.04030869013387294,0.013436230044624313
LU,2010,0.012511111111111107,0.0041703703703703686,0.04531944033268671,0.015106480110895569
LU,2011,0.013645000000000004,0.004548333333333335,0.04451271706428129,0.01483757235476043
LU,2012,0.01539694444444445,0.005132314814814816,0.04715715007094029,0.015719050023646763
LU,2013,0.016983888888888885,0.005661296296296295,0.048640047447127945,0.016213349149042648
LU,2014,0.01812388888888888,0.006041296296296294,0.04771098192109127,0.01590366064036376
LU,2015,0.020206944444444434,0.006735648148148144,0.0543873616311352,0.018129120543711734
LU,2016,0.02060694444444444,0.00686898148148148,0.049678089312428064,0.016559363104142688
LU,2017,0.0184988888888889,0.006166296296296301,0.05009786746888498,0.016699289156294993
LU,2018,0.022183888888888895,0.007394629629629632,0.057240442806420835,0.019080147602140277
LU,2019,0.02439194444444445,0.008130648148148149,0.057984778143715915,0.01932825938123864
LU,2020,0.026683888888888865,0.008894629629629622,0.05728613090013795,0.019095376966712648
LU,2021,0.027371111111111093,0.009123703703703698,0.05007724331946773,0.016692414439822577
LV,2000,5.794785868578606e-06,1.931595289526202e-06,0.006375126410696618,0.0021250421368988726
LV,2001,7.307386307346037e-06,2.4357954357820123e-06,0.006858728511719122,0.002286242837239707
LV,2002,9.44786178108254e-06,3.1492872603608466e-06,0.007499255401153297,0.0024997518003844325
LV,2003,1.187089867923197e-05,3.9569662264106565e-06,0.00769101194637278,0.0025636706487909265
LV,2004,1.6479403265612736e-05,5.493134421870912e-06,0.007790515299909338,0.0025968384333031128
LV,2005,2.5047037743754356e-05,8.349012581251453e-06,0.008319268239846581,0.002773089413282194
LV,2006,8.452996634953315e-05,2.8176655449844383e-05,0.00938050749020134,0.0031268358300671133
LV,2007,9.791412521401778e-05,3.263804173800593e-05,0.009511046367099946,0.0031703487890333156
LV,2008,0.00013654391756238814,4.5514639187462716e-05,0.009925496782793397,0.003308498927597799
LV,2009,0.00016961836387977182,5.653945462659061e-05,0.010577826029092715,0.0035259420096975715
LV,2010,0.0004670133879940653,0.0001556711293313551,0.0132059279160828,0.0044019759720276
LV,2011,0.00026100437016876306,8.700145672292101e-05,0.011289273921511528,0.003763091307170509
LV,2012,0.00030309591982308876,0.00010103197327436292,0.011353565783024771,0.0037845219276749237
LV,2013,0.00029362451066623947,9.787483688874649e-05,0.011190829161865083,0.003730276387288361
LV,2014,0.0004300704519809205,0.00014335681732697352,0.01184750073311988,0.00394916691103996
LV,2015,0.0003325640130231985,0.00011085467100773284,0.011246301808570568,0.003748767269523523
LV,2016,0.0003625329763800982,0.00012084432546003273,0.011255334900577322,0.0037517783001924407
LV,2017,0.0003948872825259878,0.00013162909417532926,0.011292413873119786,0.0037641379577065953
LV,2018,0.0005689564914722746,0.00018965216382409153,0.012079822985450156,0.004026607661816718
LV,2019,0.0004425812288045084,0.00014752707626816946,0.01153957925794061,0.0038465264193135364
LV,2020,0.00048529551801832795,0.00016176517267277597,0.011653969828372971,0.003884656609457657
LV,2021,0.0009056560035451745,0.0003018853345150582,0.013624227334691033,0.004541409111563677
ME,2000,0.00930912965696528,0.0031030432189884266,0.006153860271523718,0.002051286757174573
ME,2001,0.008022062915458596,0.002674020971819532,0.005664286135534054,0.0018880953785113512
ME,2002,0.007702263991431656,0.002567421330477219,0.005888755564764592,0.0019629185215881972
ME,2003,0.01756807939212203,0.005856026464040677,0.011678227122012547,0.0038927423740041825
ME,2004,0.008230752546510437,0.0027435841821701456,0.0067277322403679314,0.0022425774134559773
ME,2005,0.010988833153287372,0.003662944384429124,0.007435666306175929,0.0024785554353919763
ME,2006,0.01838009188110545,0.006126697293701817,0.009801681079547894,0.0032672270265159645
ME,2007,0.021427094602304797,0.007142364867434932,0.01019806520971707,0.00339935506990569
ME,2008,0.022224099470776523,0.007408033156925508,0.010384128989216547,0.003461376329738849
ME,2009,0.022660358132433507,0.007553452710811169,0.01094225083132586,0.0036474169437752863
ME,2010,0.027990211235412583,0.009330070411804194,0.011208036816346629,0.0037360122721155427
ME,2011,0.038407410466568336,0.012802470155522779,0.01322991439741013,0.004409971465803376
ME,2012,0.042666360589619444,0.014222120196539815,0.020826358724403204,0.006942119574801068
ME,2013,0.026498860614066765,0.008832953538022255,0.010724889656028679,0.0035749632186762264
ME,2014,0.02615472857307406,0.008718242857691353,0.01113288195790654,0.003710960652635513
ME,2015,0.036468021195256474,0.01215600706508549,0.016421688198607703,0.0054738960662025675
ME,2016,0.03037887149011955,0.010126290496706518,0.01115689894437987,0.0037189663147932897
ME,2017,0.03643531471493078,0.012145104904976925,0.015833644845429665,0.005277881615143222
ME,2018,0.036646990197155116,0.012215663399051705,0.011575054514970953,0.0038583515049903177
ME,2019,0.038719404930380806,0.012906468310126935,0.014560211392365713,0.004853403797455237
ME,2020,0.036396444071030556,0.012132148023676853,0.010796102166417777,0.0035987007221392592
ME,2021,0.03876091201476531,0.01292030400492177,0.01393358900080522,0.004644529666935074
MK,2000,0.005184010948653237,0.001728003649551079,0.03406476987504569,0.011354923291681897
MK,2001,0.005710675281312733,0.0019035584271042442,0.03285095705979717,0.010950319019932389
MK,2002,0.004184174065068389,0.0013947246883561297,0.0270470696467502,0.009015689882250067
MK,2003,0.004892401829150561,0.0016308006097168536,0.02793749241464741,0.009312497471549138
MK,2004,0.0033701959548865018,0.0011233986516288339,0.028725923813584672,0.009575307937861557
MK,2005,0.0034324932858950065,0.0011441644286316688,0.028739299767100834,0.009579766589033612
MK,2006,0.005363776377764933,0.0017879254592549777,0.036467297525925,0.012155765841975
MK,2007,0.014351194595254803,0.004783731531751601,0.08440765187951062,0.028135883959836874
MK,2008,0.00926939744046121,0.0030897991468204033,0.0487079078609825,0.016235969286994167
MK,2009,0.010214947884830699,0.0034049826282768997,0.0510659618272926,0.017021987275764202
MK,2010,0.0140459518880788,0.004681983962692934,0.05796065330612241,0.01932021776870747
MK,2011,0.010038290054567548,0.0033460966848558493,0.044924040501940495,0.014974680167313499
MK,2012,0.03381488267375093,0.011271627557916976,0.10338203029348467,0.03446067676449489
MK,2013,0.01895630879140679,0.006318769597135596,0.06120294677922679,0.020400982259742264
MK,2014,0.02002945407229847,0.006676484690766157,0.0627777022363442,0.020925900745448065
MK,2015,0.031335496836456596,0.010445165612152198,0.07976040692991437,0.026586802309971458
MK,2016,0.02913114492973275,0.00971038164324425,0.06753263181827965,0.022510877272759883
MK,2017,0.03045176220795285,0.01015058740265095,0.07047060506551026,0.02349020168850342
MK,2018,0.02632981431161256,0.00877660477053752,0.050487044374469665,0.016829014791489887
MK,2019,0.032765302072836205,0.010921767357612069,0.0631522489320679,0.021050749644022634
MK,2020,0.03313715489044613,0.011045718296815376,0.058680323464195744,0.01956010782139858
MK,2021,0.03342223773962391,0.01114074591320797,0.07755914495011322,0.025853048316704406
MT,2000,0.10317866824246257,0.034392889414154186,0.04632967085952417,0.01544322361984139
MT,2001,0.11607413947708306,0.03869137982569435,0.05447102244057239,0.018157007480190796
MT,2002,0.09039869953262934,0.03013289984420978,0.04320927480647453,0.014403091602158177
MT,2003,0.13483516396543685,0.044945054655145616,0.06565545828051321,0.02188515276017107
MT,2004,0.0703278195038928,0.023442606501297602,0.03416806840490379,0.011389356134967929
MT,2005,0.06702066020934674,0.022340220069782247,0.03436242195193097,0.011454140650643657
MT,2006,0.08719075472862008,0.029063584909540027,0.04740774604188159,0.01580258201396053
MT,2007,0.09130546916373398,0.03043515638791133,0.049288468095430624,0.016429489365143542
MT,2008,0.07950889129970767,0.026502963766569226,0.04283068343533148,0.014276894478443826
MT,2009,0.0869307801309626,0.028976926710320868,0.0467894400003996,0.0155964800001332
MT,2010,0.07332249934094691,0.02444083311364897,0.03885869793341095,0.012952899311136983
MT,2011,0.08037330179834129,0.026791100599447098,0.042530960341339796,0.014176986780446599
MT,2012,0.14200853918437864,0.04733617972812621,0.07588817655414076,0.025296058851380254
MT,2013,0.10126995058236622,0.03375665019412207,0.05425252259276302,0.018084174197587673
MT,2014,0.10495081443781186,0.03498360481260395,0.05684016883199443,0.018946722943998143
MT,2015,0.10202388888888898,0.034007962962963,0.06170621212070334,0.02056873737356778
MT,2016,0.099536111111111,0.03317870370370367,0.05163175080534976,0.017210583601783253
MT,2017,0.1392550000000001,0.04641833333333337,0.061998855795820165,0.02066628526527339
MT,2018,0.122345,0.04078166666666667,0.0565172338430537,0.01883907794768457
MT,2019,0.13827694444444444,0.046092314814814815,0.07983065727985157,0.026610219093283857
MT,2020,0.1543080555555554,0.05143601851851847,0.06268289831903968,0.020894299439679895
MT,2021,0.23472999999999983,0.07824333333333328,0.0811981944322391,0.02706606481074637
NL,2000,0.03815153653871074,0.012717178846236915,0.48387894840809004,0.1612929828026967
NL,2001,0.038776602357269666,0.012925534119089888,0.54688194607956,0.18229398202652
NL,2002,0.04075865808853378,0.013586219362844593,0.5937100374667844,0.19790334582226146
NL,2003,0.05863187025853815,0.01954395675284605,0.692433168711035,0.23081105623701167
NL,2004,0.04403417267806555,0.014678057559355183,0.6796958805689443,0.2265652935229814
NL,2005,0.046326771397641665,0.015442257132547222,0.7440148029171405,0.2480049343057135
NL,2006,0.07377751211828981,0.024592504039429936,0.8958316696007357,0.29861055653357854
NL,2007,0.05345097688287461,0.017816992294291536,0.9257373237391414,0.30857910791304716
NL,2008,0.057970774850943076,0.019323591616981026,0.9983171006647572,0.3327723668882524
NL,2009,0.06612339715471385,0.022041132384904617,1.0715735259582546,0.3571911753194182
NL,2010,0.07555111111111107,0.02518370370370369,1.1578358555889148,0.38594528519630494
NL,2011,0.09635194444444439,0.0321173148148148,1.1568960624029414,0.38563202080098047
NL,2012,0.11685999999999995,0.03895333333333332,1.1735339780290186,0.3911779926763395
NL,2013,0.13628500000000002,0.04542833333333334,1.181963249742843,0.393987749914281
NL,2014,0.1580700000000001,0.052690000000000035,1.1716669664501218,0.39055565548337395
NL,2015,0.17985500000000004,0.05995166666666668,1.2197049229303834,0.40656830764346114
NL,2016,0.20164000000000012,0.06721333333333337,1.1919569777564654,0.3973189925854885
NL,2017,0.22342499999999998,0.074475,1.1735148207876642,0.3911716069292214
NL,2018,0.24521000000000015,0.08173666666666672,1.301632481376201,0.433877493792067
NL,2019,0.26846000000000003,0.08948666666666667,1.3123431967571455,0.4374477322523818
NL,2020,0.2917099999999998,0.0972366666666666,1.296603098175184,0.43220103272506133
NL,2021,0.31495999999999985,0.10498666666666662,1.1743274428043833,0.39144248093479445
NO,2000,0.0044249998680568866,0.0014749999560189622,0.40769249457432577,0.13589749819144192
NO,2001,0.004345353316615666,0.0014484511055385552,0.37959853890435113,0.12653284630145037
NO,2002,0.004503777744579827,0.0015012592481932756,0.37473346221304216,0.12491115407101405
NO,2003,0.004620900136737463,0.0015403000455791545,0.3640760312356491,0.12135867707854969
NO,2004,0.004751303930979231,0.0015837679769930772,0.35291033908184893,0.11763677969394964
NO,2005,0.005248243726002987,0.0017494145753343291,0.35220321590160447,0.1174010719672015
NO,2006,0.005713541550462268,0.0019045138501540893,0.3457468862670135,0.1152489620890045
NO,2007,0.00480745530978956,0.0016024851032631867,0.2617353340062581,0.08724511133541936
NO,2008,0.005508074434294305,0.0018360248114314352,0.26895572554728864,0.08965190851576288
NO,2009,0.006496236524749581,0.0021654121749165272,0.2945452694203668,0.0981817564734556
NO,2010,0.007729042003697256,0.002576347334565752,0.30663847973286845,0.10221282657762282
NO,2011,0.007823856337473813,0.0026079521124912713,0.30647558551712273,0.10215852850570757
NO,2012,0.008384956349102194,0.0027949854497007313,0.2957943093832655,0.09859810312775517
NO,2013,0.008280181425882193,0.0027600604752940645,0.26621672240172223,0.08873890746724074
NO,2014,0.0096954895639157,0.003231829854638567,0.26332604307725305,0.08777534769241768
NO,2015,0.01281599018387762,0.004271996727959207,0.3340976402088135,0.1113658800696045
NO,2016,0.013632372464469118,0.004544124154823039,0.3397621344143228,0.11325404480477426
NO,2017,0.01571497243466448,0.0052383241448881596,0.3632252240639187,0.1210750746879729
NO,2018,0.017750475100952363,0.005916825033650788,0.3710867872384782,0.1236955957461594
NO,2019,0.019080462489135735,0.006360154163045245,0.3744555942585036,0.12481853141950121
NO,2020,0.020729846719822802,0.006909948906607601,0.3600440361791549,0.12001467872638498
NO,2021,0.021338071741685716,0.0071126905805619055,0.35676211390758156,0.11892070463586052
PL,2000,0.0009273810960368622,0.0003091270320122874,0.23569393124234533,0.07856464374744844
PL,2001,0.000995448435295888,0.0003318161450986293,0.2333998481970677,0.07779994939902256
PL,2002,0.0011616158764776285,0.0003872052921592095,0.24205422688445036,0.08068474229481679
PL,2003,0.0012969554978739138,0.0004323184992913046,0.24453853613044882,0.08151284537681627
PL,2004,0.0016610121066348888,0.0005536707022116296,0.2585800849444916,0.08619336164816387
PL,2005,0.00193488409310301,0.00064496136436767,0.27764129121367037,0.09254709707122345
PL,2006,0.0029022669613639617,0.0009674223204546539,0.3193816552172271,0.1064605517390757
PL,2007,0.003761133352978027,0.0012537111176593424,0.34224143274484414,0.11408047758161471
PL,2008,0.004875445730868634,0.0016251485769562112,0.36212421310201376,0.12070807103400459
PL,2009,0.0063717783809939515,0.0021239261269979837,0.39847501218967557,0.1328250040632252
PL,2010,0.012408617226029128,0.004136205742009709,0.47640832528971633,0.15880277509657212
PL,2011,0.008690397132293371,0.0028967990440977903,0.4421898279053067,0.1473966093017689
PL,2012,0.013069712411774657,0.004356570803924886,0.4775108759048884,0.15917029196829613
PL,2013,0.01574582763805513,0.005248609212685044,0.47650388225580287,0.15883462741860097
PL,2014,0.019681429456792826,0.006560476485597609,0.47163556373130744,0.1572118545771025
PL,2015,0.04541605597441458,0.01513868532480486,0.5436214330702445,0.18120714435674815
PL,2016,0.032735237440215996,0.010911745813405331,0.46397290615806774,0.1546576353860226
PL,2017,0.03957018739854753,0.01319006246618251,0.461860411271788,0.15395347042392935
PL,2018,0.052175505489800496,0.017391835163266832,0.4761628308929033,0.15872094363096775
PL,2019,0.0801752635866018,0.0267250878622006,0.5195724597490105,0.1731908199163368
PL,2020,0.052390164422076384,0.017463388140692128,0.449706652533766,0.14990221751125535
PL,2021,0.06570288016955088,0.02190096005651696,0.4758666622047756,0.15862222073492518
PT,2000,0.07384918250924881,0.024616394169749603,0.7491126880274013,0.24970422934246708
PT,2001,0.08271978839682993,0.027573262798943312,0.7582018818897752,0.2527339606299251
PT,2002,0.07072560210200225,0.023575200700667417,0.685155848375043,0.228385282791681
PT,2003,0.17187429102205273,0.05729143034068424,0.9678435149190037,0.3226145049730012
PT,2004,0.14202657365702648,0.047342191219008824,0.7819134889239759,0.2606378296413253
PT,2005,0.18912612208652166,0.06304204069550721,0.8565061637909829,0.2855020545969943
PT,2006,0.2413121929660859,0.08043739765536197,1.0492460321231365,0.3497486773743788
PT,2007,0.11938326275835513,0.03979442091945171,0.697780823822026,0.23259360794067532
PT,2008,0.11754501794789035,0.039181672649296784,0.6793439219190376,0.22644797397301253
PT,2009,0.2011488095307534,0.0670496031769178,0.8605090164985072,0.2868363388328357
PT,2010,0.31948388888888885,0.10649462962962962,1.213518459681098,0.40450615322703265
PT,2011,0.3025438888888887,0.1008479629629629,0.798688857634504,0.26622961921150134
PT,2012,0.28375611111111115,0.09458537037037039,0.8389657209966233,0.27965524033220773
PT,2013,0.2709080555555555,0.09030268518518518,1.0709525565309705,0.3569841855103235
PT,2014,0.2621299999999999,0.08737666666666664,0.7184490025906177,0.23948300086353924
PT,2015,0.2634280555555554,0.08780935185185179,0.8309074915815133,0.27696916386050446
PT,2016,0.2854061111111112,0.0951353703703704,1.2263302771812716,0.4087767590604239
PT,2017,0.27698,0.09232666666666667,1.1609426361189346,0.38698087870631154
PT,2018,0.29068611111111126,0.09689537037037042,0.9939529908037444,0.33131766360124815
PT,2019,0.29090611111111087,0.09696870370370363,0.7792134341958517,0.25973781139861724
PT,2020,0.3004319444444444,0.10014398148148146,1.1109058003155734,0.37030193343852447
PT,2021,0.31411611111111154,0.10470537037037052,0.6888230718119605,0.2296076906039868
RO,2000,0.04809850982167253,0.01603283660722418,0.0005301645426383388,0.0001767215142127796
RO,2001,0.06000072119266776,0.020000240397555918,0.00580061163303117,0.0019335372110103899
RO,2002,0.07240110828495712,0.024133702761652373,0.012026490664804546,0.0040088302216015155
RO,2003,0.09392777997234023,0.031309259990780075,0.01776059596466486,0.005920198654888287
RO,2004,0.07003327683654886,0.023344425612182956,0.021620963891858556,0.007206987963952852
RO,2005,0.0808877162105654,0.026962572070188467,0.02705709583287347,0.009019031944291158
RO,2006,0.10787002908286099,0.03595667636095366,0.03648919829441063,0.012163066098136876
RO,2007,0.23110082410069527,0.07703360803356508,0.058243395203372655,0.019414465067790886
RO,2008,0.1417542885520766,0.04725142951735887,0.05412218982197706,0.018040729940659018
RO,2009,0.1275653736605855,0.04252179122019517,0.0576342984499343,0.019211432816644766
RO,2010,0.2091746539066541,0.06972488463555136,0.07366396686667792,0.024554655622225974
RO,2011,0.14557281473494757,0.048524271578315854,0.06937256771882144,0.023124189239607146
RO,2012,0.3384464116860406,0.11281547056201353,0.11381731287037178,0.037939104290123926
RO,2013,0.16900164241181015,0.05633388080393672,0.08185915643915874,0.02728638547971958
RO,2014,0.14854852947193703,0.04951617649064568,0.08144584503286893,0.02714861501095631
RO,2015,0.2747219444444444,0.09157398148148148,0.11097548762297454,0.03699182920765818
RO,2016,0.27408999999999994,0.09136333333333331,0.09501881349180157,0.031672937830600524
RO,2017,0.28612888888888904,0.09537629629629635,0.10379605791006616,0.03459868597002205
RO,2018,0.2902900000000001,0.09676333333333337,0.09162239703530334,0.030540799011767778
RO,2019,0.2949330555555556,0.09831101851851853,0.10419281021843116,0.03473093673947705
RO,2020,0.3093680555555555,0.10312268518518518,0.09400574519461351,0.0313352483982045
RO,2021,0.32355194444444435,0.10785064814814811,0.10845242875732827,0.03615080958577609
